engine_id,flight_id,t_s,engine_hours_h,seq,altitude_m,oat_c,ambient_pressure_kpa,throttle_pct,engine_load_pct,map_kpa,rpm,cht_1_c,cht_2_c,cht_3_c,cht_4_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,coolant_temp_c,oil_temp_c,oil_pressure_bar,fuel_flow_lph,fuel_pressure_bar,vib_rms_g,vib_1x_g,vib_high_g,vib_kurtosis,battery_voltage_v,alternator_current_a,injection_timing_deg,fault_class,fault_severity,time_to_failure_s,health_index_true
E001,T1-0000,1124.0,260.19257,100,3840.37,-9.91,62.933,63.002,37.322,45.58,3964.169,94.585,97.344,99.61,99.56,647.927,647.967,640.985,643.693,87.568,99.286,3.383,6.689,3.031,0.638,0.301,0.223,3.111,14.225,8.881,21.212,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1125.0,260.19285,101,3840.96,-9.913,62.929,63.002,37.319,45.507,3968.246,94.51,97.002,99.888,99.602,648.435,649.151,641.658,643.636,87.587,99.301,3.38,6.698,3.057,0.631,0.3,0.226,3.122,14.219,8.887,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1126.0,260.19313,102,3841.552,-9.917,62.924,63.001,37.315,45.545,3967.189,94.859,97.553,99.506,99.064,648.348,647.84,640.859,643.541,87.689,99.204,3.381,6.695,3.052,0.618,0.296,0.226,3.123,14.184,8.724,21.218,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1127.0,260.1934,103,3842.144,-9.921,62.919,63.001,37.312,45.418,3969.388,94.554,97.712,99.517,99.033,648.749,645.593,641.818,641.876,87.736,99.285,3.387,6.699,3.069,0.657,0.294,0.227,3.087,14.202,8.561,21.222,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1128.0,260.19368,104,3842.738,-9.925,62.914,63.0,37.309,45.499,3971.499,94.848,97.895,99.142,98.961,645.684,644.037,642.96,642.04,87.825,99.294,3.382,6.704,3.058,0.647,0.295,0.227,3.08,14.188,8.51,21.226,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1129.0,260.19396,105,3843.332,-9.929,62.909,63.0,37.306,45.421,3971.198,94.811,98.183,99.232,98.701,643.089,643.971,644.631,641.786,87.745,99.283,3.385,6.703,3.047,0.637,0.295,0.224,3.04,14.189,8.564,21.226,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1130.0,260.19424,106,3843.928,-9.933,62.904,63.0,37.303,45.517,3971.554,94.851,98.288,98.976,98.97,645.887,643.737,646.362,641.82,87.674,99.399,3.388,6.703,3.055,0.637,0.296,0.221,3.031,14.178,8.571,21.227,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1131.0,260.19452,107,3844.525,-9.937,62.899,63.0,37.3,45.522,3970.545,94.78,98.308,99.31,98.801,646.695,637.967,646.306,639.32,87.827,99.273,3.383,6.7,3.05,0.639,0.301,0.223,3.039,14.188,8.595,21.225,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1132.0,260.19479,108,3845.123,-9.941,62.895,63.0,37.297,45.381,3969.378,94.474,98.223,99.139,99.313,646.385,639.642,646.118,642.658,87.936,99.252,3.383,6.697,3.056,0.636,0.297,0.223,3.006,14.221,8.679,21.223,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1133.0,260.19507,109,3845.722,-9.944,62.89,63.0,37.295,45.389,3967.908,94.517,97.768,98.869,99.69,645.283,641.109,645.889,645.681,87.844,99.293,3.392,6.693,3.05,0.627,0.301,0.226,3.005,14.197,8.793,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1134.0,260.19535,110,3846.322,-9.948,62.885,63.0,37.292,45.4,3964.622,94.164,97.709,98.988,100.298,644.695,642.082,645.894,646.267,87.88,99.286,3.39,6.685,3.046,0.647,0.297,0.224,2.965,14.209,8.459,21.214,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1135.0,260.19563,111,3846.923,-9.952,62.88,63.001,37.289,45.514,3967.37,94.682,97.68,99.6,100.096,646.009,641.79,644.599,646.542,87.878,99.289,3.382,6.691,3.059,0.643,0.301,0.222,2.989,14.189,8.437,21.219,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1136.0,260.1959,112,3847.525,-9.956,62.875,63.001,37.286,45.417,3968.609,94.525,97.467,99.955,99.41,644.551,641.314,644.85,643.779,87.891,99.178,3.381,6.693,3.066,0.633,0.307,0.219,3.008,14.201,8.905,21.222,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1137.0,260.19618,113,3848.128,-9.96,62.87,63.002,37.284,45.418,3962.762,94.42,97.215,100.004,99.777,644.628,643.425,642.844,641.79,87.567,99.304,3.384,6.679,3.042,0.623,0.313,0.223,3.03,14.192,8.556,21.211,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1138.0,260.19646,114,3848.732,-9.964,62.865,63.002,37.281,45.382,3969.363,94.155,97.35,99.532,99.617,645.868,643.479,641.991,642.188,87.857,99.307,3.391,6.694,3.046,0.621,0.31,0.222,3.036,14.193,8.653,21.223,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1139.0,260.19674,115,3849.337,-9.968,62.86,63.003,37.279,45.518,3961.557,94.182,97.476,99.761,99.82,644.26,642.573,644.067,643.071,87.827,99.424,3.385,6.676,3.051,0.621,0.312,0.222,3.039,14.2,8.8,21.209,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1140.0,260.19702,116,3849.943,-9.972,62.855,63.004,37.276,45.362,3963.678,94.576,97.836,99.816,99.924,644.116,644.157,644.518,645.052,87.784,99.323,3.382,6.68,3.038,0.625,0.306,0.222,3.049,14.188,8.533,21.213,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1141.0,260.19729,117,3850.55,-9.976,62.85,63.004,37.274,45.403,3968.916,93.96,97.991,99.42,100.075,641.414,641.564,646.763,644.481,87.856,99.228,3.394,6.692,3.067,0.623,0.306,0.219,3.039,14.199,8.377,21.223,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1142.0,260.19757,118,3851.158,-9.98,62.845,63.005,37.271,45.428,3964.591,94.271,97.901,99.493,100.33,642.11,641.688,646.863,644.998,87.793,99.189,3.382,6.682,3.036,0.614,0.305,0.223,3.01,14.207,8.497,21.215,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1143.0,260.19785,119,3851.766,-9.984,62.84,63.006,37.269,45.461,3962.676,94.109,97.803,99.221,99.888,642.876,639.17,644.892,642.687,87.853,99.353,3.384,6.677,3.063,0.612,0.3,0.22,2.961,14.204,8.678,21.211,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1144.0,260.19813,120,3852.376,-9.988,62.835,63.007,37.267,45.417,3961.596,94.574,97.903,99.293,99.6,642.618,638.064,644.863,641.287,87.667,99.24,3.386,6.674,3.066,0.616,0.3,0.223,2.963,14.188,8.698,21.209,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1145.0,260.1984,121,3852.986,-9.992,62.83,63.009,37.265,45.443,3963.668,94.302,97.679,99.586,99.214,644.081,641.508,644.608,639.648,87.788,99.295,3.377,6.679,3.058,0.648,0.299,0.226,2.907,14.199,8.657,21.213,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1146.0,260.19868,122,3853.598,-9.996,62.825,63.01,37.262,45.359,3965.49,94.844,97.409,99.798,99.191,644.538,643.456,644.493,642.504,87.791,99.318,3.396,6.683,3.048,0.645,0.297,0.228,2.943,14.185,8.187,21.217,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1147.0,260.19896,123,3854.21,-10.0,62.82,63.011,37.26,45.376,3960.691,95.67,97.589,99.607,99.236,644.965,643.541,647.056,642.621,87.74,99.214,3.388,6.671,3.068,0.63,0.299,0.225,2.959,14.183,8.391,21.208,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1148.0,260.19924,124,3854.823,-10.004,62.815,63.013,37.258,45.363,3956.98,95.732,97.677,99.998,98.922,642.22,644.581,647.194,643.926,87.84,99.197,3.381,6.662,3.058,0.622,0.295,0.222,2.955,14.196,8.525,21.201,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1149.0,260.19952,125,3855.436,-10.008,62.81,63.014,37.256,45.361,3965.175,96.005,98.238,99.885,98.947,643.678,645.949,647.248,642.963,87.839,99.244,3.388,6.681,3.031,0.626,0.3,0.222,2.962,14.239,8.441,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1150.0,260.19979,126,3856.051,-10.012,62.805,63.016,37.254,45.423,3965.734,96.301,98.457,100.346,98.761,646.317,643.89,645.486,641.862,87.815,99.271,3.379,6.682,3.055,0.634,0.299,0.232,2.962,14.21,8.543,21.217,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1151.0,260.20007,127,3856.666,-10.016,62.8,63.017,37.252,45.417,3961.132,96.467,98.816,99.849,98.765,648.726,643.019,645.606,641.337,87.882,99.234,3.382,6.671,3.046,0.653,0.298,0.237,2.957,14.186,8.611,21.209,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1152.0,260.20035,128,3857.282,-10.02,62.795,63.019,37.25,45.375,3957.333,96.762,98.718,99.953,99.686,643.132,642.47,642.234,640.377,87.81,99.237,3.389,6.661,3.066,0.668,0.296,0.235,3.03,14.209,8.192,21.202,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1153.0,260.20063,129,3857.899,-10.024,62.79,63.021,37.249,45.3,3967.24,96.766,98.827,99.328,99.672,644.953,643.741,643.418,639.364,87.597,99.152,3.39,6.684,3.042,0.646,0.296,0.231,3.021,14.218,8.521,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1154.0,260.2009,130,3858.516,-10.028,62.785,63.023,37.247,45.408,3964.922,96.485,98.478,98.995,100.099,642.37,642.047,643.323,639.244,87.716,99.229,3.385,6.679,3.051,0.639,0.302,0.227,3.04,14.202,8.601,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1155.0,260.20118,131,3859.134,-10.032,62.78,63.025,37.245,45.341,3964.426,96.267,99.062,98.811,100.564,643.248,643.324,642.473,638.718,87.606,99.16,3.385,6.677,3.051,0.657,0.303,0.224,3.056,14.187,8.151,21.215,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1156.0,260.20146,132,3859.753,-10.036,62.775,63.027,37.243,45.33,3967.529,95.747,98.939,98.282,100.619,642.545,645.38,643.691,638.748,87.768,99.269,3.394,6.684,3.07,0.659,0.304,0.225,3.083,14.196,8.044,21.221,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1157.0,260.20174,133,3860.372,-10.04,62.77,63.029,37.242,45.435,3963.476,95.624,98.554,97.963,101.034,643.042,647.86,643.175,642.717,87.791,99.152,3.389,6.674,3.051,0.653,0.303,0.222,3.104,14.207,8.445,21.213,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1158.0,260.20202,134,3860.993,-10.044,62.765,63.032,37.24,45.322,3968.637,95.728,98.36,97.739,100.828,642.363,650.262,644.834,641.425,87.653,99.155,3.396,6.686,3.019,0.635,0.303,0.224,3.042,14.166,8.569,21.223,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1159.0,260.20229,135,3861.613,-10.048,62.76,63.034,37.239,45.413,3968.614,95.495,98.52,97.878,101.004,643.494,645.857,643.58,639.718,87.619,99.175,3.388,6.686,3.027,0.639,0.302,0.222,3.029,14.188,8.55,21.223,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1160.0,260.20257,136,3862.235,-10.052,62.755,63.037,37.237,45.391,3969.183,95.282,98.546,97.478,101.008,642.849,646.48,644.811,643.028,87.622,99.149,3.388,6.687,3.054,0.628,0.299,0.221,3.039,14.167,8.331,21.224,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1161.0,260.20285,137,3862.856,-10.056,62.75,63.039,37.236,45.269,3966.095,94.699,98.794,98.283,101.229,645.387,643.354,644.011,641.218,87.782,99.287,3.395,6.679,3.047,0.626,0.298,0.226,3.042,14.231,7.996,21.219,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1162.0,260.20313,138,3863.479,-10.06,62.745,63.042,37.234,45.414,3963.708,94.552,98.556,97.931,101.379,644.061,644.991,644.932,643.804,87.763,99.174,3.379,6.674,3.031,0.618,0.3,0.227,3.025,14.234,8.23,21.214,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1163.0,260.2034,139,3864.102,-10.064,62.74,63.044,37.233,45.357,3963.037,94.686,98.975,98.571,101.091,645.37,644.285,644.472,642.545,87.649,99.296,3.387,6.672,3.047,0.626,0.298,0.226,3.053,14.193,8.329,21.213,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1164.0,260.20368,140,3864.726,-10.068,62.735,63.047,37.232,45.397,3966.537,94.627,98.562,99.283,101.122,646.27,646.304,643.036,643.414,87.756,99.195,3.393,6.68,3.058,0.633,0.311,0.227,2.993,14.205,8.161,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1165.0,260.20396,141,3865.35,-10.072,62.73,63.05,37.23,45.358,3961.142,94.672,98.917,99.091,101.166,646.47,646.001,644.789,643.35,87.725,99.109,3.388,6.667,3.045,0.637,0.308,0.226,3.025,14.201,8.185,21.209,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1166.0,260.20424,142,3865.974,-10.076,62.724,63.053,37.229,45.349,3962.29,94.465,98.959,100.165,100.379,646.858,645.86,644.578,642.723,87.691,99.233,3.388,6.669,3.058,0.646,0.309,0.229,3.035,14.203,8.037,21.212,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1167.0,260.20452,143,3866.599,-10.08,62.719,63.056,37.228,45.357,3961.876,93.894,98.952,99.953,100.66,645.586,643.814,646.396,643.702,87.815,99.262,3.387,6.668,3.048,0.64,0.308,0.229,3.058,14.203,8.283,21.211,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1168.0,260.20479,144,3867.225,-10.084,62.714,63.059,37.227,45.323,3964.677,94.148,98.859,100.016,100.341,646.204,645.048,643.168,643.925,87.627,99.198,3.391,6.674,3.051,0.649,0.303,0.231,3.089,14.217,8.361,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1169.0,260.20507,145,3867.851,-10.088,62.709,63.063,37.226,45.375,3968.575,93.987,99.562,99.592,99.939,645.303,643.091,644.315,642.316,87.571,99.142,3.385,6.683,3.042,0.64,0.305,0.229,3.142,14.196,8.211,21.224,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1170.0,260.20535,146,3868.477,-10.092,62.704,63.066,37.225,45.259,3970.757,93.879,99.487,99.126,99.937,645.207,643.611,645.154,643.176,87.819,99.145,3.391,6.688,3.048,0.63,0.301,0.227,3.086,14.179,8.084,21.228,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1171.0,260.20563,147,3869.104,-10.096,62.699,63.069,37.224,45.385,3965.706,93.656,99.382,98.882,99.62,645.322,641.966,646.311,642.957,87.825,99.187,3.382,6.676,3.055,0.622,0.307,0.23,3.109,14.205,7.904,21.218,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1172.0,260.2059,148,3869.731,-10.1,62.694,63.073,37.223,45.262,3964.98,93.918,99.719,99.074,99.632,646.35,643.718,644.118,643.805,87.874,99.099,3.389,6.674,3.053,0.612,0.305,0.225,3.068,14.192,8.297,21.217,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1173.0,260.20618,149,3870.359,-10.105,62.689,63.076,37.222,45.307,3964.644,93.562,99.889,98.863,99.765,645.412,640.712,645.031,644.691,87.857,99.201,3.379,6.673,3.063,0.613,0.316,0.223,3.058,14.188,8.152,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1174.0,260.20646,150,3870.987,-10.109,62.684,63.08,37.222,45.346,3960.042,93.868,100.325,99.032,99.704,644.535,640.642,647.215,642.871,87.796,99.167,3.386,6.662,3.053,0.656,0.315,0.223,3.032,14.187,8.412,21.208,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1175.0,260.20674,151,3871.615,-10.113,62.679,63.084,37.221,45.347,3957.853,94.272,99.737,98.886,99.656,644.292,642.205,644.972,642.089,87.772,99.21,3.385,6.657,3.045,0.654,0.311,0.222,3.01,14.224,8.342,21.204,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1176.0,260.20702,152,3872.244,-10.117,62.673,63.088,37.22,45.389,3959.793,94.558,98.729,98.453,99.328,644.302,643.384,644.986,642.863,87.861,99.133,3.384,6.661,3.053,0.643,0.314,0.228,3.006,14.23,8.008,21.207,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1177.0,260.20729,153,3872.873,-10.121,62.668,63.092,37.22,45.331,3964.669,94.207,98.794,98.747,100.053,643.147,643.228,642.923,646.734,87.751,99.131,3.392,6.672,3.043,0.632,0.312,0.226,2.996,14.205,8.335,21.217,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1178.0,260.20757,154,3873.502,-10.125,62.663,63.096,37.219,45.354,3965.04,94.685,98.937,98.872,100.167,642.397,644.191,642.932,642.535,87.804,99.1,3.385,6.673,3.052,0.631,0.305,0.222,2.959,14.181,8.358,21.217,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1179.0,260.20785,155,3874.132,-10.129,62.658,63.1,37.218,45.285,3964.225,94.821,99.74,99.076,100.456,642.089,641.874,640.883,641.252,87.938,99.129,3.388,6.671,3.042,0.635,0.302,0.221,2.898,14.203,8.066,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1180.0,260.20813,156,3874.761,-10.133,62.653,63.104,37.218,45.307,3963.594,94.534,99.959,99.058,100.401,641.934,642.767,642.489,641.161,87.965,99.189,3.387,6.669,3.047,0.642,0.298,0.223,2.958,14.209,7.964,21.215,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1181.0,260.2084,157,3875.391,-10.137,62.648,63.108,37.218,45.308,3960.841,94.329,100.063,98.844,100.013,645.439,639.943,643.203,640.38,87.991,99.078,3.382,6.662,3.052,0.627,0.3,0.221,2.967,14.223,8.067,21.209,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1182.0,260.20868,158,3876.022,-10.141,62.643,63.113,37.217,45.307,3964.179,94.721,100.164,99.179,100.209,644.649,640.617,638.922,640.254,88.096,99.173,3.391,6.67,3.062,0.619,0.3,0.218,3.005,14.203,8.324,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1183.0,260.20896,159,3876.652,-10.145,62.638,63.117,37.217,45.322,3962.649,94.767,99.068,99.307,100.239,646.704,638.946,638.297,640.961,88.143,99.205,3.382,6.666,3.032,0.613,0.302,0.216,2.984,14.183,8.016,21.213,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1184.0,260.20924,160,3877.283,-10.15,62.632,63.122,37.217,45.328,3965.955,95.225,98.8,98.824,100.381,643.113,639.291,638.847,641.36,88.063,99.282,3.387,6.673,3.044,0.608,0.301,0.219,3.001,14.185,8.014,21.219,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1185.0,260.20952,161,3877.914,-10.154,62.627,63.126,37.216,45.278,3964.304,94.745,98.62,98.58,100.216,644.117,643.098,638.491,643.766,88.153,99.191,3.391,6.67,3.066,0.606,0.301,0.218,2.99,14.242,8.03,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1186.0,260.20979,162,3878.545,-10.158,62.622,63.131,37.216,45.318,3964.497,95.081,98.853,99.115,100.893,647.107,645.173,639.287,644.592,88.081,99.194,3.388,6.67,3.051,0.6,0.297,0.217,3.098,14.216,7.762,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1187.0,260.21007,163,3879.176,-10.162,62.617,63.136,37.216,45.284,3960.146,94.969,98.783,99.408,100.533,644.745,646.065,640.447,644.191,88.11,99.194,3.384,6.66,3.054,0.609,0.301,0.22,3.076,14.183,7.873,21.208,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1188.0,260.21035,164,3879.807,-10.166,62.612,63.14,37.216,45.421,3963.65,94.237,98.556,99.856,100.692,642.225,646.453,640.073,646.629,87.873,99.213,3.387,6.668,3.069,0.618,0.301,0.221,2.979,14.238,7.883,21.215,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1189.0,260.21063,165,3880.438,-10.17,62.607,63.145,37.216,45.205,3960.284,93.593,98.413,100.028,101.139,644.04,646.435,641.241,642.911,87.906,99.183,3.39,6.66,3.048,0.611,0.299,0.221,2.976,14.178,8.018,21.208,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1190.0,260.2109,166,3881.07,-10.174,62.602,63.15,37.216,45.272,3964.049,93.849,98.985,98.993,100.711,641.653,645.515,641.416,645.288,87.87,99.196,3.384,6.669,3.053,0.611,0.303,0.219,2.972,14.236,8.015,21.215,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1191.0,260.21118,167,3881.701,-10.178,62.596,63.156,37.216,45.364,3965.26,94.406,98.711,98.99,100.611,641.345,647.132,641.081,646.002,87.859,99.128,3.376,6.672,3.057,0.617,0.302,0.219,2.95,14.208,8.453,21.218,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1192.0,260.21146,168,3882.333,-10.182,62.591,63.161,37.216,45.3,3969.709,94.593,98.626,98.717,100.79,642.774,646.95,642.557,644.368,87.782,99.256,3.392,6.682,3.043,0.621,0.307,0.224,2.978,14.205,7.792,21.226,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1193.0,260.21174,169,3882.964,-10.186,62.586,63.166,37.216,45.265,3966.379,94.207,98.137,98.966,100.631,645.419,645.179,641.686,646.067,87.884,99.255,3.381,6.674,3.051,0.621,0.305,0.222,2.961,14.201,7.941,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1194.0,260.21202,170,3883.596,-10.191,62.581,63.171,37.217,45.379,3966.513,94.119,98.26,98.598,100.178,642.937,641.528,642.979,645.431,87.859,99.327,3.388,6.674,3.052,0.613,0.304,0.222,2.98,14.208,8.288,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1195.0,260.21229,171,3884.227,-10.195,62.576,63.177,37.217,45.218,3965.445,94.211,97.839,98.712,100.287,638.262,644.208,644.993,645.607,87.902,99.155,3.386,6.672,3.07,0.641,0.3,0.22,2.976,14.179,7.829,21.218,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1196.0,260.21257,172,3884.859,-10.199,62.571,63.182,37.217,45.328,3964.806,94.849,97.821,98.501,100.547,641.737,644.961,646.665,646.212,87.979,99.335,3.382,6.67,3.065,0.634,0.296,0.222,2.984,14.181,7.88,21.217,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1197.0,260.21285,173,3885.49,-10.203,62.566,63.188,37.218,45.353,3964.322,94.592,97.56,98.717,101.137,644.524,643.552,644.387,644.646,88.048,99.292,3.384,6.669,3.062,0.634,0.31,0.222,2.983,14.207,7.844,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1198.0,260.21313,174,3886.122,-10.207,62.56,63.194,37.218,45.394,3962.413,94.166,97.349,98.721,100.957,644.522,639.689,643.298,644.342,88.077,99.104,3.383,6.664,3.057,0.632,0.305,0.222,2.957,14.203,8.016,21.212,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1199.0,260.2134,175,3886.753,-10.211,62.555,63.2,37.219,45.306,3961.395,93.944,97.478,98.574,101.559,642.719,644.994,640.772,644.007,88.121,99.314,3.386,6.662,3.074,0.653,0.302,0.22,2.968,14.209,7.947,21.21,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1200.0,260.21368,176,3887.385,-10.215,62.55,63.205,37.219,45.282,3961.561,93.925,97.548,98.614,101.154,642.252,645.002,639.6,643.491,87.972,99.138,3.379,6.662,3.064,0.66,0.3,0.226,2.975,14.247,8.226,21.211,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1201.0,260.21396,177,3888.016,-10.219,62.545,63.211,37.22,45.325,3967.657,93.939,97.681,98.806,100.984,644.125,645.599,641.127,644.816,88.045,99.152,3.384,6.676,3.038,0.64,0.302,0.227,2.952,14.242,7.791,21.222,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1202.0,260.21424,178,3888.647,-10.223,62.54,63.217,37.22,45.191,3968.002,94.429,97.231,99.125,101.229,643.613,643.854,641.256,645.912,87.997,99.221,3.38,6.677,3.052,0.637,0.298,0.227,2.897,14.172,7.955,21.223,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1203.0,260.21452,179,3889.278,-10.228,62.535,63.223,37.221,45.237,3966.648,94.535,97.058,99.15,100.906,643.328,643.484,640.2,644.119,87.952,99.353,3.387,6.674,3.051,0.625,0.3,0.227,2.911,14.21,8.089,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1204.0,260.21479,180,3889.908,-10.232,62.53,63.23,37.222,45.213,3964.42,94.522,97.328,99.167,100.299,643.626,642.059,642.478,644.489,88.074,99.225,3.393,6.668,3.024,0.62,0.303,0.227,2.932,14.193,7.791,21.216,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1205.0,260.21507,181,3890.539,-10.236,62.525,63.236,37.223,45.181,3965.785,94.17,97.486,99.196,100.501,645.201,643.036,644.538,644.202,87.904,99.237,3.384,6.672,3.046,0.611,0.312,0.224,2.916,14.214,8.085,21.219,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1206.0,260.21535,182,3891.169,-10.24,62.519,63.242,37.224,45.243,3967.349,94.114,97.391,99.38,100.426,643.225,642.779,644.978,645.711,88.043,99.267,3.385,6.675,3.039,0.622,0.312,0.222,2.94,14.195,7.96,21.221,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1207.0,260.21563,183,3891.8,-10.244,62.514,63.249,37.224,45.279,3965.643,94.212,97.138,98.81,100.716,640.326,644.216,641.997,646.392,87.795,99.225,3.386,6.671,3.054,0.619,0.312,0.22,2.974,14.205,7.739,21.218,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1208.0,260.2159,184,3892.43,-10.248,62.509,63.255,37.225,45.328,3966.817,94.511,96.913,99.257,100.697,642.052,643.508,643.009,644.404,87.887,99.217,3.384,6.674,3.045,0.632,0.314,0.222,3.002,14.172,7.73,21.22,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1209.0,260.21618,185,3893.059,-10.252,62.504,63.262,37.226,45.287,3972.289,94.29,96.978,99.166,100.38,641.12,643.423,643.125,644.994,87.925,99.186,3.392,6.687,3.05,0.634,0.315,0.226,3.03,14.177,7.765,21.231,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1210.0,260.21646,186,3893.689,-10.256,62.499,63.269,37.227,45.267,3972.828,94.271,96.327,99.527,100.867,640.766,648.453,642.933,641.934,88.027,99.225,3.396,6.688,3.063,0.649,0.308,0.222,3.077,14.215,8.175,21.232,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1211.0,260.21674,187,3894.318,-10.26,62.494,63.275,37.229,45.283,3972.667,94.588,96.268,99.22,101.026,641.851,648.451,643.313,642.71,87.963,99.306,3.393,6.688,3.07,0.643,0.308,0.219,3.043,14.212,7.941,21.231,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1212.0,260.21702,188,3894.947,-10.264,62.489,63.282,37.23,45.314,3966.983,94.588,96.424,99.188,100.922,644.572,646.36,644.433,643.406,87.957,99.331,3.392,6.674,3.042,0.644,0.308,0.218,3.058,14.177,7.864,21.221,NORMAL,0.0,-1.0,100.0
E001,T1-0000,1213.0,260.21729,189,3895.575,-10.268,62.484,63.289,37.231,45.353,3970.644,94.247,96.112,99.061,101.114,647.484,644.506,643.383,643.977,87.922,99.13,3.391,6.683,3.035,0.634,0.306,0.218,3.005,14.197,7.668,21.227,NORMAL,0.0,-1.0,100.0
